GEO_ID,NAME,B25014_001E,B25014_001M,B25014_002E,B25014_002M,B25014_003E,B25014_003M,B25014_004E,B25014_004M,B25014_005E,B25014_005M,B25014_006E,B25014_006M,B25014_007E,B25014_007M,B25014_008E,B25014_008M,B25014_009E,B25014_009M,B25014_010E,B25014_010M,B25014_011E,B25014_011M,B25014_012E,B25014_012M,B25014_013E,B25014_013M
0500000US30029,"Flathead County, Montana",38252,603,27768,616,22259,617,4853,420,498,152,128,74,30,29,10484,603,6994,553,3288,405,143,86,59,48,0,23
0500000US30109,"Wibaux County, Montana",497,53,391,53,333,46,58,29,0,10,0,10,0,10,106,42,69,30,34,30,3,4,0,10,0,10
0500000US30059,"Meagher County, Montana",749,76,532,61,445,54,87,30,0,10,0,10,0,10,217,63,152,49,65,34,0,10,0,10,0,10
0500000US30009,"Carbon County, Montana",4531,181,3535,154,3015,134,499,78,8,7,11,12,2,3,996,142,855,137,121,49,20,21,0,16,0,16
0500000US30071,"Phillips County, Montana",1770,98,1347,93,1185,89,137,45,22,22,3,5,0,10,423,99,326,91,81,44,16,16,0,10,0,10
0500000US31001,"Adams County, Nebraska",12710,277,8674,331,7122,331,1420,184,110,54,22,25,0,20,4036,308,3162,281,809,167,52,34,13,23,0,20
0500000US31109,"Lancaster County, Nebraska",122646,734,73619,949,60604,986,12192,558,622,170,122,69,79,57,49027,1054,32882,1039,14370,801,1115,221,626,178,34,45
0500000US31011,"Boone County, Nebraska",2280,90,1777,94,1548,97,216,51,13,19,0,13,0,13,503,73,374,60,117,42,12,12,0,13,0,13
0500000US31149,"Rock County, Nebraska",626,57,457,46,401,42,54,19,2,4,0,9,0,9,169,39,148,38,21,13,0,9,0,9,0,9
0500000US31007,"Banner County, Nebraska",279,33,204,31,175,31,29,15,0,9,0,9,0,9,75,22,58,21,17,9,0,9,0,9,0,9
0500000US31163,"Sherman County, Nebraska",1358,90,1043,81,888,87,150,44,5,8,0,9,0,9,315,59,237,54,72,25,6,7,0,9,0,9
0500000US31147,"Richardson County, Nebraska",3772,132,2909,150,2402,185,478,105,29,29,0,13,0,13,863,160,617,137,239,87,7,9,0,13,0,13
0500000US31093,"Howard County, Nebraska",2684,78,2077,99,1746,92,325,63,6,8,0,13,0,13,607,102,435,93,156,49,2,3,14,14,0,13
0500000US31089,"Holt County, Nebraska",4435,141,3259,162,2607,171,626,87,11,11,15,18,0,15,1176,132,887,120,275,75,14,15,0,15,0,15
0500000US31065,"Furnas County, Nebraska",2142,82,1540,83,1320,78,202,56,18,21,0,9,0,9,602,86,466,73,131,49,5,8,0,9,0,9
0500000US31073,"Gosper County, Nebraska",877,69,638,64,565,62,73,29,0,9,0,9,0,9,239,57,175,50,64,26,0,9,0,9,0,9
0500000US31151,"Saline County, Nebraska",5073,204,3535,239,2795,208,592,118,126,105,0,15,22,42,1538,222,987,175,509,157,22,28,20,31,0,15
0500000US31153,"Sarpy County, Nebraska",65045,463,44950,644,34518,692,9671,507,599,196,151,115,11,14,20095,670,12601,656,6920,539,385,146,189,100,0,22
0500000US31173,"Thurston County, Nebraska",2175,38,1298,63,888,47,316,47,75,22,19,11,0,13,877,58,386,43,307,44,143,31,24,12,17,12
0500000US31177,"Washington County, Nebraska",8125,135,6397,229,5393,251,1002,133,2,4,0,17,0,17,1728,226,1276,201,426,129,26,29,0,17,0,17
0500000US31015,"Boyd County, Nebraska",903,54,734,53,652,48,82,22,0,9,0,9,0,9,169,29,113,25,53,16,0,9,3,4,0,9
0500000US31031,"Cherry County, Nebraska",2566,141,1566,121,1339,128,222,64,5,7,0,13,0,13,1000,166,762,144,222,91,11,20,5,9,0,13
0500000US31053,"Dodge County, Nebraska",15289,277,9552,339,7891,325,1532,215,87,65,40,65,2,5,5737,377,4005,368,1457,245,268,144,7,12,0,20
0500000US31059,"Fillmore County, Nebraska",2510,87,1898,93,1688,93,205,51,5,8,0,13,0,13,612,89,524,81,79,36,9,14,0,13,0,13
0500000US31069,"Garden County, Nebraska",871,60,672,61,592,61,76,36,0,9,4,6,0,9,199,50,164,45,35,22,0,9,0,9,0,9
0500000US31091,"Hooker County, Nebraska",319,46,206,34,190,33,16,10,0,9,0,9,0,9,113,43,92,40,18,15,3,4,0,9,0,9
0500000US31123,"Morrill County, Nebraska",1982,88,1435,97,1185,102,250,63,0,9,0,9,0,9,547,76,366,56,164,64,17,15,0,9,0,9
0500000US31127,"Nemaha County, Nebraska",2877,134,2073,120,1742,109,331,71,0,13,0,13,0,13,804,130,561,108,227,83,16,15,0,13,0,13
0500000US31159,"Seward County, Nebraska",6596,159,4747,186,3975,155,755,92,14,11,3,5,0,15,1849,186,1386,181,439,108,24,22,0,15,0,15
0500000US31171,"Thomas County, Nebraska",292,32,212,33,170,32,42,18,0,9,0,9,0,9,80,27,62,24,18,15,0,9,0,9,0,9
0500000US31043,"Dakota County, Nebraska",7456,182,4908,240,3001,224,1659,272,237,142,11,14,0,17,2548,257,1122,240,1149,247,185,111,92,75,0,17
0500000US31181,"Webster County, Nebraska",1519,70,1178,68,1041,69,133,40,1,4,3,3,0,9,341,59,266,57,69,25,2,3,4,5,0,9
0500000US31003,"Antelope County, Nebraska",2675,91,2064,92,1785,98,261,47,18,14,0,13,0,13,611,89,425,72,178,48,8,10,0,13,0,13
0500000US31023,"Butler County, Nebraska",3377,114,2643,126,2280,121,327,60,36,29,0,13,0,13,734,112,532,101,185,64,17,26,0,13,0,13
0500000US31035,"Clay County, Nebraska",2574,82,2024,86,1690,72,309,45,25,18,0,13,0,13,550,68,433,62,108,32,9,9,0,13,0,13
0500000US31041,"Custer County, Nebraska",4846,128,3370,167,2921,170,429,104,20,13,0,15,0,15,1476,149,968,135,421,124,87,58,0,15,0,15
0500000US31067,"Gage County, Nebraska",9160,210,6277,271,5539,271,733,140,5,5,0,17,0,17,2883,287,2283,296,588,126,10,7,2,3,0,17
0500000US31081,"Hamilton County, Nebraska",3699,123,2990,145,2561,139,424,84,3,3,2,3,0,13,709,118,543,108,164,58,2,3,0,13,0,13
0500000US31099,"Kearney County, Nebraska",2682,111,1948,121,1559,118,348,70,41,24,0,13,0,13,734,133,518,119,212,80,4,6,0,13,0,13
0500000US31101,"Keith County, Nebraska",3844,154,2712,152,2345,145,318,84,47,35,2,3,0,13,1132,141,888,129,239,78,0,13,5,9,0,13
0500000US31119,"Madison County, Nebraska",14254,209,9364,243,7557,248,1680,193,85,54,40,37,2,3,4890,307,3107,276,1566,210,210,104,0,20,7,11
0500000US31135,"Perkins County, Nebraska",1225,59,951,74,799,75,149,49,3,4,0,9,0,9,274,56,207,47,67,33,0,9,0,9,0,9
0500000US31155,"Saunders County, Nebraska",8326,205,6534,192,5311,208,1179,135,29,17,15,23,0,17,1792,188,1304,148,431,93,57,36,0,17,0,17
0500000US31179,"Wayne County, Nebraska",3657,175,2346,123,2013,130,311,94,9,10,0,13,13,24,1311,200,857,167,423,143,26,26,5,10,0,13
0500000US31103,"Keya Paha County, Nebraska",326,46,244,33,209,31,35,16,0,9,0,9,0,9,82,40,72,38,10,8,0,9,0,9,0,9
0500000US31107,"Knox County, Nebraska",3674,186,2690,139,2228,121,407,54,47,27,8,8,0,13,984,113,707,103,224,45,38,18,15,12,0,13
0500000US31111,"Lincoln County, Nebraska",14985,296,9780,341,7907,321,1825,221,43,30,3,5,2,4,5205,401,3342,319,1631,310,137,88,95,112,0,20
0500000US31139,"Pierce County, Nebraska",3026,84,2303,108,1978,106,313,51,10,15,2,5,0,13,723,89,553,80,170,55,0,13,0,13,0,13
0500000US31165,"Sioux County, Nebraska",579,47,423,48,364,50,55,19,0,9,4,5,0,9,156,40,125,34,31,19,0,9,0,9,0,9
0500000US31025,"Cass County, Nebraska",10005,185,8156,211,6472,240,1608,199,70,32,6,6,0,17,1849,179,1260,143,546,139,43,28,0,17,0,17
0500000US31051,"Dixon County, Nebraska",2311,81,1814,78,1490,78,312,46,12,12,0,13,0,13,497,73,309,55,144,53,28,21,16,17,0,13
0500000US31057,"Dundy County, Nebraska",865,75,609,58,551,54,58,28,0,9,0,9,0,9,256,78,172,58,84,56,0,9,0,9,0,9
0500000US31077,"Greeley County, Nebraska",1034,44,826,42,686,47,140,35,0,9,0,9,0,9,208,38,147,30,46,21,8,8,4,4,3,5
0500000US31079,"Hall County, Nebraska",22870,332,14202,441,10812,436,3200,359,172,87,18,28,0,22,8668,455,5293,424,2684,368,340,135,206,130,145,123
0500000US31131,"Otoe County, Nebraska",6452,144,4649,170,3980,183,645,120,5,7,10,18,9,13,1803,190,1190,158,582,143,20,21,11,20,0,15
0500000US31145,"Red Willow County, Nebraska",4459,181,3279,180,2862,181,414,98,3,6,0,15,0,15,1180,192,751,154,417,141,12,16,0,15,0,15
0500000US31045,"Dawes County, Nebraska",3623,192,2343,171,1898,170,400,130,45,37,0,13,0,13,1280,224,941,201,336,147,3,5,0,13,0,13
0500000US31033,"Cheyenne County, Nebraska",4434,127,3049,145,2555,149,473,96,16,18,5,6,0,13,1385,188,1052,174,233,88,95,60,5,7,0,13
0500000US31047,"Dawson County, Nebraska",8997,187,6097,212,4411,210,1383,203,220,104,83,68,0,17,2900,217,1585,210,1187,163,112,79,16,18,0,17
0500000US31175,"Valley County, Nebraska",1840,79,1365,76,1223,78,123,47,19,13,0,9,0,9,475,72,341,63,129,46,5,7,0,9,0,9
0500000US31117,"McPherson County, Nebraska",203,33,139,30,136,30,3,4,0,9,0,9,0,9,64,25,32,16,22,13,10,12,0,9,0,9
0500000US31125,"Nance County, Nebraska",1546,83,1194,81,999,78,195,49,0,9,0,9,0,9,352,69,276,67,76,25,0,9,0,9,0,9
0500000US31167,"Stanton County, Nebraska",2410,89,2001,99,1606,99,377,75,18,21,0,13,0,13,409,81,312,74,92,36,2,5,3,6,0,13
0500000US31083,"Harlan County, Nebraska",1521,86,1218,89,1025,93,192,46,1,4,0,9,0,9,303,63,246,55,57,32,0,9,0,9,0,9
0500000US31009,"Blaine County, Nebraska",218,26,145,25,125,23,13,10,7,8,0,9,0,9,73,24,62,23,11,8,0,9,0,9,0,9
0500000US31019,"Buffalo County, Nebraska",19165,243,12176,356,10061,345,1994,211,103,52,0,20,18,27,6989,344,4805,381,1984,283,192,134,5,9,3,4
0500000US31049,"Deuel County, Nebraska",824,61,624,52,522,47,101,25,1,4,0,9,0,9,200,46,123,39,77,33,0,9,0,9,0,9
0500000US31087,"Hitchcock County, Nebraska",1209,84,882,71,743,59,128,32,11,10,0,9,0,9,327,63,244,66,80,28,3,4,0,9,0,9
0500000US31141,"Platte County, Nebraska",13000,207,9360,271,7646,281,1579,213,118,56,17,26,0,20,3640,256,2567,237,883,193,133,92,48,48,9,17
0500000US31169,"Thayer County, Nebraska",2283,82,1797,93,1562,88,223,47,8,6,0,13,4,6,486,55,387,53,97,38,2,3,0,13,0,13
0500000US31013,"Box Butte County, Nebraska",4801,176,3182,203,2569,189,556,130,30,31,27,42,0,15,1619,240,1298,239,305,90,16,24,0,15,0,15
0500000US32001,"Churchill County, Nevada",9819,303,6456,326,5216,346,1147,221,55,34,27,43,11,20,3363,293,2059,279,1129,212,146,103,29,36,0,23
0500000US32005,"Douglas County, Nevada",20579,311,14376,392,12147,357,2082,255,85,81,47,30,15,21,6203,348,3676,338,2160,307,350,112,17,28,0,26
0500000US32027,"Pershing County, Nevada",1933,140,1423,150,989,128,389,129,45,46,0,17,0,17,510,132,240,74,205,102,65,53,0,17,0,17
0500000US32009,"Esmeralda County, Nevada",454,67,264,51,236,52,28,15,0,12,0,12,0,12,190,55,127,49,42,29,10,15,11,12,0,12
0500000US32013,"Humboldt County, Nevada",6271,238,4723,252,3498,255,1084,209,109,63,32,33,0,19,1548,259,1007,212,429,149,112,80,0,19,0,19
0500000US32021,"Mineral County, Nevada",1938,176,1322,157,1136,173,155,61,31,37,0,12,0,12,616,130,278,87,273,109,51,40,14,14,0,12
0500000US32033,"White Pine County, Nevada",3529,219,2608,216,2059,197,459,140,45,46,45,40,0,17,921,137,591,136,322,102,8,21,0,17,0,17
0500000US32007,"Elko County, Nevada",17688,380,12793,390,9245,431,3248,371,296,120,4,7,0,29,4895,384,3113,365,1484,248,264,110,34,33,0,29
0500000US32017,"Lincoln County, Nevada",2041,207,1502,189,1144,206,358,109,0,17,0,17,0,17,539,184,410,167,129,82,0,17,0,17,0,17
0500000US32023,"Nye County, Nevada",18668,463,13252,567,10898,613,2074,442,213,84,50,48,17,26,5416,424,3825,436,1256,313,126,98,165,151,44,61
0500000US32029,"Storey County, Nevada",1598,165,1398,180,1116,177,282,78,0,12,0,12,0,12,200,88,137,74,63,59,0,12,0,12,0,12
0500000US32031,"Washoe County, Nevada",177632,861,103092,1264,79587,1277,21173,962,1787,248,398,137,147,96,74540,1218,41763,1348,27125,1116,3598,433,1523,281,531,184
0500000US32003,"Clark County, Nevada",767954,2839,408047,3688,305941,2986,93255,1880,6812,591,1465,266,574,151,359907,3326,206684,2927,129854,2327,15854,899,5977,420,1538,242
0500000US32510,"Carson City, Nevada",22461,341,12511,427,9756,422,2507,316,189,118,47,62,12,19,9950,471,5322,402,3896,362,406,144,289,172,37,47
0500000US32019,"Lyon County, Nevada",20528,441,14524,528,11272,577,2989,294,250,125,13,16,0,29,6004,491,3584,391,2094,285,264,148,62,51,0,29
0500000US33005,"Cheshire County, New Hampshire",30319,447,21169,406,17224,435,3773,299,92,45,80,48,0,27,9150,525,6760,478,2252,285,115,56,23,18,0,27
0500000US33013,"Merrimack County, New Hampshire",57843,620,41397,694,32493,758,8587,471,258,66,51,35,8,12,16446,592,10659,576,5359,527,270,112,145,81,13,14
0500000US33009,"Grafton County, New Hampshire",34752,569,23972,549,19560,493,4176,317,165,80,71,47,0,27,10780,573,7741,517,2822,354,121,62,96,79,0,27
0500000US33015,"Rockingham County, New Hampshire",120147,816,92577,1099,73170,1086,18704,757,532,166,107,56,64,42,27570,984,17826,833,8922,741,529,161,258,137,35,39
0500000US33001,"Belknap County, New Hampshire",24739,617,19027,564,15548,553,3259,337,154,120,0,27,66,77,5712,465,4075,420,1554,251,68,54,6,9,9,13
0500000US33019,"Sullivan County, New Hampshire",17740,413,12975,470,10414,452,2485,312,71,56,5,5,0,24,4765,405,3290,363,1406,247,63,49,6,10,0,24
0500000US33011,"Hillsborough County, New Hampshire",159200,918,104999,1085,83414,1205,20808,795,523,143,201,97,53,41,54201,1019,32877,1068,19133,1008,1444,272,615,201,132,81
0500000US33017,"Strafford County, New Hampshire",48548,612,32187,724,25406,771,6555,456,214,103,12,12,0,27,16361,775,10416,609,5509,579,311,122,107,69,18,30
0500000US33007,"Coos County, New Hampshire",13720,286,9729,265,7773,236,1873,182,69,42,9,14,5,7,3991,262,2986,242,921,186,69,61,2,4,13,19
0500000US33003,"Carroll County, New Hampshire",21070,693,16726,565,13961,517,2629,277,133,59,3,5,0,24,4344,537,3091,447,1041,245,157,90,55,54,0,24
0500000US34025,"Monmouth County, New Jersey",233874,1154,172322,1428,141310,1335,30120,1027,700,146,92,44,100,52,61552,1184,38644,1012,20324,916,1808,315,677,192,99,67
0500000US34037,"Sussex County, New Jersey",53361,533,44007,536,35191,684,8492,496,295,94,7,12,22,28,9354,572,6081,492,3209,333,29,37,35,25,0,28
0500000US34011,"Cumberland County, New Jersey",50608,721,32602,776,24855,791,7195,595,393,160,147,75,12,21,18006,764,9772,746,6960,613,921,269,324,167,29,20
0500000US34013,"Essex County, New Jersey",282502,1195,124873,1606,93676,1549,29131,963,1369,225,407,138,290,131,157629,1612,84761,1649,62973,1533,6011,536,2958,384,926,211
0500000US34029,"Ocean County, New Jersey",225270,1319,180179,1572,147793,1539,30928,1004,1216,244,180,73,62,57,45091,1192,25181,970,16043,914,2797,407,902,250,168,113
0500000US34015,"Gloucester County, New Jersey",104587,674,83845,907,67966,1003,15379,634,412,133,61,36,27,21,20742,755,13432,663,6771,639,335,152,178,91,26,30
0500000US34033,"Salem County, New Jersey",23908,402,16853,395,13457,412,3248,258,125,62,13,14,10,15,7055,402,4583,407,2266,293,183,95,23,28,0,28
0500000US34031,"Passaic County, New Jersey",163670,890,86668,1310,61284,1196,23385,944,1420,271,515,129,64,48,77002,1349,32105,1076,35208,1277,5381,400,2906,348,1402,266
0500000US34007,"Camden County, New Jersey",187158,1125,124840,1654,98661,1603,24851,921,1042,193,186,126,100,58,62318,1569,38178,1192,21659,1215,1710,335,560,175,211,109
0500000US34003,"Bergen County, New Jersey",338249,1241,217881,1804,164021,1768,51567,1185,1790,276,389,120,114,60,120368,1682,63056,1710,51618,1508,3320,379,1738,315,636,217
0500000US34041,"Warren County, New Jersey",41350,479,29723,631,24096,653,5437,382,143,69,27,33,20,12,11627,560,7735,506,3540,391,272,104,73,62,7,11
0500000US34017,"Hudson County, New Jersey",255429,1077,80382,1728,49119,1457,27348,973,3040,397,724,193,151,64,175047,1800,77574,1537,82334,1803,9378,626,4547,473,1214,259
0500000US34005,"Burlington County, New Jersey",165496,1301,125355,1084,103663,1077,20797,695,788,200,58,39,49,40,40141,1235,26078,941,12523,710,1092,209,343,110,105,68
0500000US34027,"Morris County, New Jersey",180896,937,134600,1333,112147,1264,21758,851,527,139,133,63,35,35,46296,1164,28058,1187,16103,871,1345,281,496,189,294,142
0500000US35039,"Rio Arriba County, New Mexico",12398,439,9548,429,7689,420,1730,297,126,58,3,4,0,25,2850,397,2083,353,632,133,66,18,43,32,26,39
0500000US35047,"San Miguel County, New Mexico",11292,407,8041,387,6605,389,1299,250,104,74,19,22,14,22,3251,325,2081,262,1094,206,42,48,34,43,0,22
0500000US35057,"Torrance County, New Mexico",5664,246,4719,250,3617,242,986,210,86,67,30,33,0,19,945,185,536,160,359,109,25,23,5,9,20,31
0500000US35035,"Otero County, New Mexico",23391,573,15280,533,11879,472,2992,369,237,102,39,28,133,85,8111,532,5515,457,2490,373,73,41,33,35,0,28
0500000US35006,"Cibola County, New Mexico",8939,301,6239,306,4304,286,1435,232,346,109,125,79,29,21,2700,281,1174,213,1211,228,167,69,134,60,14,20
0500000US35019,"Guadalupe County, New Mexico",1404,180,918,154,820,159,85,45,13,13,0,12,0,12,486,114,462,108,24,20,0,12,0,12,0,12
0500000US35003,"Catron County, New Mexico",1381,158,1276,153,1112,162,158,89,6,9,0,12,0,12,105,52,81,48,24,28,0,12,0,12,0,12
0500000US35017,"Grant County, New Mexico",12003,365,8436,417,6922,387,1286,215,109,59,111,122,8,12,3567,373,2348,327,1114,235,79,71,1,7,25,32
0500000US35029,"Luna County, New Mexico",9025,258,5460,408,4180,354,1172,214,94,56,4,9,10,15,3565,316,2157,313,1309,248,66,66,33,45,0,22
0500000US35031,"McKinley County, New Mexico",20295,314,14426,417,7590,337,5012,324,924,130,617,130,283,41,5869,390,2797,335,2150,263,581,143,190,71,151,73
0500000US35055,"Taos County, New Mexico",12127,504,9158,456,7313,486,1712,303,118,83,4,5,11,17,2969,344,2041,275,815,220,26,15,80,72,7,9
0500000US35007,"Colfax County, New Mexico",5678,274,3914,240,3215,215,573,158,106,78,20,25,0,19,1764,256,1336,216,381,146,47,53,0,19,0,19
0500000US35015,"Eddy County, New Mexico",21264,555,15057,576,11060,599,3705,405,241,115,49,43,2,6,6207,599,3153,430,2394,381,388,167,257,140,15,23
0500000US35033,"Mora County, New Mexico",1535,195,1155,175,995,190,134,78,4,7,22,31,0,12,380,123,211,105,145,90,0,12,24,42,0,12
0500000US35037,"Quay County, New Mexico",3060,250,1946,205,1671,180,269,92,6,7,0,17,0,17,1114,234,972,226,141,73,0,17,1,2,0,17
0500000US35027,"Lincoln County, New Mexico",7815,556,6017,423,4913,377,1004,215,42,60,58,61,0,19,1798,386,1210,334,496,180,81,79,0,19,11,17
0500000US35025,"Lea County, New Mexico",22114,429,14973,511,9421,402,4960,406,496,119,63,46,33,30,7141,518,3405,371,3121,366,333,129,212,135,70,59
0500000US35049,"Santa Fe County, New Mexico",61972,637,43572,795,34958,798,7743,481,731,188,122,77,18,19,18400,636,11716,561,5773,549,622,214,220,111,69,49
0500000US35051,"Sierra County, New Mexico",5377,292,4082,257,3589,242,471,139,22,31,0,19,0,19,1295,221,947,167,317,134,31,39,0,19,0,19
0500000US35053,"Socorro County, New Mexico",4550,254,3351,236,2809,261,470,128,61,36,11,20,0,19,1199,185,856,158,313,103,0,19,30,36,0,19
0500000US35013,"Doña Ana County, New Mexico",77453,797,47873,987,33682,882,12622,800,1050,280,378,140,141,75,29580,1079,17098,1047,10885,786,1185,312,208,127,204,135
0500000US36095,"Schoharie County, New York",12559,308,9415,285,7783,267,1566,157,53,30,5,7,8,11,3144,264,2151,199,931,168,37,29,22,20,3,7
0500000US36067,"Onondaga County, New York",185624,979,120348,1192,100935,1299,18501,659,666,180,222,81,24,25,65276,1221,45069,1181,18246,800,1258,205,523,160,180,77
0500000US36019,"Clinton County, New York",31395,530,21264,523,17415,559,3657,299,161,68,31,35,0,28,10131,578,6586,550,3356,351,118,71,70,49,1,3
0500000US36099,"Seneca County, New York",13522,345,10003,277,8181,246,1727,196,68,29,25,22,2,3,3519,319,2580,277,911,183,14,20,8,14,6,9
0500000US36079,"Putnam County, New York",34847,481,28718,530,22565,566,5990,382,141,66,12,18,10,17,6129,425,3569,338,2301,287,171,92,61,62,27,32
0500000US36033,"Franklin County, New York",19088,393,13829,385,11011,440,2602,266,192,145,17,16,7,7,5259,341,3341,310,1768,229,75,55,54,60,21,20
0500000US36069,"Ontario County, New York",44286,555,32639,564,27229,619,5246,359,139,87,22,25,3,4,11647,451,8071,463,3287,334,124,62,106,107,59,60
0500000US36081,"Queens County, New York",779234,1993,347739,2740,202457,2416,126021,2180,14109,677,3948,379,1204,201,431495,2731,178394,2645,198278,2374,33461,1331,15748,918,5614,630
0500000US36101,"Steuben County, New York",40183,452,28841,443,23872,421,4788,242,137,49,44,26,0,28,11342,460,8024,413,3082,333,169,69,53,42,14,11
0500000US36041,"Hamilton County, New York",1124,95,963,83,825,78,119,32,3,3,16,22,0,12,161,38,126,36,35,17,0,12,0,12,0,12
0500000US36115,"Washington County, New York",24009,462,17507,426,13963,395,3309,291,137,77,94,70,4,5,6502,445,4317,381,1992,281,172,85,14,20,7,11
0500000US36013,"Chautauqua County, New York",52572,681,36802,694,30878,676,5609,330,224,60,81,40,10,8,15770,660,11607,556,3688,364,295,137,164,90,16,18
