GEO_ID,NAME,B25044_001E,B25044_001M,B25044_002E,B25044_002M,B25044_003E,B25044_003M,B25044_004E,B25044_004M,B25044_005E,B25044_005M,B25044_006E,B25044_006M,B25044_007E,B25044_007M,B25044_008E,B25044_008M,B25044_009E,B25044_009M,B25044_010E,B25044_010M,B25044_011E,B25044_011M,B25044_012E,B25044_012M,B25044_013E,B25044_013M,B25044_014E,B25044_014M,B25044_015E,B25044_015M
0500000US30019,"Daniels County, Montana",856,73,691,60,22,16,155,51,263,55,126,33,83,45,42,21,165,57,9,8,90,43,57,34,9,14,0,10,0,10
0500000US30045,"Judith Basin County, Montana",923,56,676,60,7,6,111,35,199,39,186,39,90,31,83,25,247,43,27,19,92,32,53,22,32,17,15,10,28,19
0500000US30093,"Silver Bow County, Montana",15158,380,10135,385,336,128,2607,311,4140,287,1787,202,677,153,588,140,5023,453,1160,300,2302,289,1106,213,297,136,135,106,23,30
0500000US30023,"Deer Lodge County, Montana",3855,286,2645,182,28,31,467,109,1010,162,765,136,243,81,132,69,1210,224,275,103,492,143,400,144,35,23,7,11,1,3
0500000US30043,"Jefferson County, Montana",4444,129,3776,142,54,28,532,100,1306,139,1159,166,459,76,266,65,668,128,45,32,246,85,176,75,111,46,38,28,52,34
0500000US30055,"McCone County, Montana",704,56,576,56,0,10,80,29,186,44,157,40,48,20,105,32,128,42,0,10,30,23,61,32,19,15,18,17,0,10
0500000US30107,"Wheatland County, Montana",821,64,579,69,16,19,100,34,229,49,135,40,82,34,17,17,242,51,25,23,77,33,49,23,36,27,14,13,41,28
0500000US30087,"Rosebud County, Montana",3147,128,2236,110,52,24,394,100,653,118,555,106,315,88,267,72,911,114,103,54,400,83,238,63,86,39,36,30,48,32
0500000US30011,"Carter County, Montana",625,56,512,55,8,10,76,26,147,31,149,44,60,22,72,25,113,30,14,10,20,13,44,20,22,19,6,8,7,9
0500000US30021,"Dawson County, Montana",3972,174,2703,208,34,36,650,175,920,157,493,136,399,108,207,76,1269,190,46,65,581,176,480,176,129,85,21,27,12,11
0500000US30007,"Broadwater County, Montana",2420,109,1971,110,12,12,282,102,761,111,493,111,265,84,158,67,449,103,29,27,138,56,221,69,61,38,0,14,0,14
0500000US30047,"Lake County, Montana",11849,225,8551,258,178,58,1742,198,3424,236,2009,172,888,136,310,78,3298,209,330,85,1379,196,1119,171,293,98,134,63,43,27
0500000US30073,"Pondera County, Montana",2114,100,1558,103,40,31,306,66,494,75,396,72,178,51,144,36,556,93,97,36,199,50,167,71,60,24,7,7,26,21
0500000US30111,"Yellowstone County, Montana",65025,514,44423,733,893,218,9165,633,17839,741,10538,636,3869,426,2119,308,20602,777,2802,320,8594,558,6326,489,2035,328,537,168,308,141
0500000US30081,"Ravalli County, Montana",17108,346,13021,412,156,84,2393,303,5020,421,3355,341,1321,237,776,200,4087,321,448,117,1846,291,1195,213,409,136,91,54,98,87
0500000US30105,"Valley County, Montana",3436,186,2620,176,38,25,419,117,857,129,867,143,276,86,163,59,816,180,100,59,389,136,257,107,45,24,11,13,14,14
0500000US30027,"Fergus County, Montana",4975,250,3583,262,144,78,792,185,1356,196,680,144,363,127,248,64,1392,225,113,74,676,165,373,132,114,84,36,41,80,48
0500000US30061,"Mineral County, Montana",1699,102,1240,103,29,20,300,78,398,81,317,78,110,40,86,49,459,90,33,23,231,64,107,51,88,46,0,10,0,10
0500000US30069,"Petroleum County, Montana",187,27,126,20,0,10,11,6,46,20,29,10,23,12,17,11,61,21,1,2,20,13,20,12,10,9,7,6,3,4
0500000US30089,"Sanders County, Montana",4953,209,3791,200,42,27,681,139,1374,179,1221,161,342,83,131,42,1162,173,88,33,580,117,356,99,117,41,18,17,3,4
0500000US30029,"Flathead County, Montana",38252,603,27768,616,417,153,5431,458,11787,635,6743,439,2208,258,1182,203,10484,603,915,218,4351,459,3790,439,1043,265,306,143,79,56
0500000US30109,"Wibaux County, Montana",497,53,391,53,2,3,49,24,181,48,92,32,27,15,40,18,106,42,13,14,21,16,60,37,3,6,3,4,6,7
0500000US30059,"Meagher County, Montana",749,76,532,61,9,9,141,42,155,44,131,46,82,35,14,13,217,63,15,18,92,42,82,39,15,15,11,9,2,4
0500000US30009,"Carbon County, Montana",4531,181,3535,154,67,38,721,119,1170,145,917,117,437,110,223,44,996,142,52,28,424,113,332,83,109,46,53,26,26,22
0500000US30071,"Phillips County, Montana",1770,98,1347,93,64,34,315,88,442,99,242,64,115,40,169,44,423,99,5,7,184,72,132,53,43,26,34,24,25,26
0500000US31001,"Adams County, Nebraska",12710,277,8674,331,178,74,1620,227,3901,254,1817,175,778,131,380,110,4036,308,527,117,1946,251,1134,179,331,100,91,49,7,9
0500000US31109,"Lancaster County, Nebraska",122646,734,73619,949,1250,216,17942,783,34101,1021,14253,699,4373,355,1700,224,49027,1054,5783,456,23049,936,14544,707,3779,444,1501,282,371,120
0500000US31011,"Boone County, Nebraska",2280,90,1777,94,55,23,343,65,551,62,565,70,208,57,55,29,503,73,36,16,224,51,82,28,124,47,33,15,4,6
0500000US31149,"Rock County, Nebraska",626,57,457,46,6,5,99,31,154,31,130,30,44,19,24,12,169,39,2,2,68,26,68,29,23,11,0,9,8,8
0500000US31007,"Banner County, Nebraska",279,33,204,31,4,4,20,12,41,15,57,22,56,24,26,12,75,22,3,4,7,6,32,17,18,12,10,10,5,7
0500000US31163,"Sherman County, Nebraska",1358,90,1043,81,15,10,166,46,335,59,278,43,132,38,117,45,315,59,15,10,86,29,82,26,81,34,31,13,20,16
0500000US31147,"Richardson County, Nebraska",3772,132,2909,150,39,32,744,142,1077,162,666,119,366,91,17,10,863,160,77,54,399,124,289,102,87,47,11,14,0,13
0500000US31093,"Howard County, Nebraska",2684,78,2077,99,27,19,253,51,826,104,586,93,204,52,181,47,607,102,56,25,305,78,108,43,77,39,61,39,0,13
0500000US31089,"Holt County, Nebraska",4435,141,3259,162,37,23,573,115,1324,169,758,122,331,92,236,64,1176,132,88,38,437,92,359,73,239,80,16,13,37,25
0500000US31065,"Furnas County, Nebraska",2142,82,1540,83,18,10,312,56,585,76,423,68,115,38,87,25,602,86,90,31,234,50,204,54,30,17,25,19,19,21
0500000US31073,"Gosper County, Nebraska",877,69,638,64,16,15,79,25,258,53,209,48,33,16,43,21,239,57,14,12,48,28,89,39,66,31,18,13,4,6
0500000US31151,"Saline County, Nebraska",5073,204,3535,239,43,38,498,103,1626,207,802,135,446,112,120,40,1538,222,37,32,773,165,357,138,321,122,38,21,12,11
0500000US31153,"Sarpy County, Nebraska",65045,463,44950,644,432,127,7546,480,21862,651,10435,567,3519,329,1156,200,20095,670,1418,251,9519,555,7189,485,1475,245,382,154,112,53
0500000US31173,"Thurston County, Nebraska",2175,38,1298,63,53,17,275,41,516,53,288,49,107,23,59,21,877,58,114,22,450,44,205,32,81,24,13,12,14,9
0500000US31177,"Washington County, Nebraska",8125,135,6397,229,57,34,1124,186,2883,234,1353,173,689,127,291,90,1728,226,311,125,797,187,335,101,172,81,102,77,11,18
0500000US31015,"Boyd County, Nebraska",903,54,734,53,21,12,125,34,255,38,175,38,92,22,66,20,169,29,17,8,52,20,46,18,27,10,0,9,27,14
0500000US31031,"Cherry County, Nebraska",2566,141,1566,121,51,40,237,86,621,106,395,95,118,55,144,62,1000,166,80,57,367,86,357,104,116,48,42,35,38,42
0500000US31053,"Dodge County, Nebraska",15289,277,9552,339,186,86,1993,240,4218,300,1976,228,807,148,372,119,5737,377,557,131,2483,306,2061,275,361,109,166,91,109,68
0500000US31059,"Fillmore County, Nebraska",2510,87,1898,93,23,13,438,73,726,76,423,56,158,41,130,29,612,89,37,26,271,61,192,54,78,38,18,15,16,12
0500000US31069,"Garden County, Nebraska",871,60,672,61,1,3,118,37,270,58,143,36,73,41,67,27,199,50,22,11,62,27,82,31,25,22,0,9,8,7
0500000US31091,"Hooker County, Nebraska",319,46,206,34,1,2,31,15,53,21,65,28,20,12,36,21,113,43,0,9,66,35,16,14,22,16,9,10,0,9
0500000US31123,"Morrill County, Nebraska",1982,88,1435,97,39,22,258,58,588,92,329,71,128,42,93,36,547,76,29,17,257,65,153,47,79,30,29,18,0,9
0500000US31127,"Nemaha County, Nebraska",2877,134,2073,120,28,25,429,90,768,118,522,91,192,70,134,64,804,130,75,37,343,97,256,78,70,40,21,17,39,25
0500000US31159,"Seward County, Nebraska",6596,159,4747,186,43,27,643,106,1895,206,1379,134,526,93,261,58,1849,186,167,61,764,135,509,130,241,65,139,69,29,22
0500000US31171,"Thomas County, Nebraska",292,32,212,33,0,9,43,19,54,18,58,20,31,16,26,17,80,27,1,4,37,20,23,17,19,14,0,9,0,9
0500000US31043,"Dakota County, Nebraska",7456,182,4908,240,117,66,704,159,2045,278,1155,188,596,150,291,119,2548,257,298,128,1129,241,667,189,317,120,117,87,20,17
0500000US31181,"Webster County, Nebraska",1519,70,1178,68,28,14,244,43,368,53,290,39,179,40,69,22,341,59,49,25,156,34,89,31,30,15,14,10,3,4
0500000US31003,"Antelope County, Nebraska",2675,91,2064,92,33,16,411,71,761,82,479,57,231,46,149,44,611,89,71,32,225,53,166,46,110,41,23,20,16,12
0500000US31023,"Butler County, Nebraska",3377,114,2643,126,44,23,465,82,895,102,682,91,316,60,241,51,734,112,42,24,368,76,206,67,87,55,10,12,21,17
0500000US31035,"Clay County, Nebraska",2574,82,2024,86,21,12,356,53,840,78,495,82,203,35,109,32,550,68,28,17,271,51,174,38,51,22,17,13,9,8
0500000US31041,"Custer County, Nebraska",4846,128,3370,167,52,23,659,105,1304,113,790,119,359,78,206,60,1476,149,183,73,608,117,359,97,179,53,134,51,13,12
0500000US31067,"Gage County, Nebraska",9160,210,6277,271,123,45,1094,125,2389,221,1675,196,680,121,316,63,2883,287,291,91,1434,194,783,182,311,103,41,31,23,21
0500000US31081,"Hamilton County, Nebraska",3699,123,2990,145,26,18,562,100,1266,126,732,98,267,51,137,48,709,118,61,33,242,75,204,56,136,67,41,34,25,31
0500000US31099,"Kearney County, Nebraska",2682,111,1948,121,35,34,390,92,734,106,518,93,150,47,121,43,734,133,101,64,269,104,215,69,90,36,33,33,26,35
0500000US31101,"Keith County, Nebraska",3844,154,2712,152,51,26,525,92,1077,150,624,90,280,69,155,59,1132,141,180,64,488,123,333,89,101,42,21,17,9,11
0500000US31119,"Madison County, Nebraska",14254,209,9364,243,179,85,1782,212,3922,245,2198,241,779,126,504,142,4890,307,687,177,2099,241,1499,221,451,118,116,55,38,25
0500000US31135,"Perkins County, Nebraska",1225,59,951,74,24,18,134,32,316,52,207,42,196,55,74,33,274,56,24,17,104,38,72,29,58,30,2,5,14,16
0500000US31155,"Saunders County, Nebraska",8326,205,6534,192,48,25,982,116,2519,219,1783,153,712,116,490,105,1792,188,169,72,761,130,566,105,204,59,70,36,22,24
0500000US31179,"Wayne County, Nebraska",3657,175,2346,123,15,18,335,99,984,161,534,125,321,98,157,76,1311,200,90,75,428,118,383,148,170,97,181,106,59,46
0500000US31103,"Keya Paha County, Nebraska",326,46,244,33,0,9,39,15,45,16,74,25,42,16,44,18,82,40,2,4,24,21,28,18,25,24,3,4,0,9
0500000US31107,"Knox County, Nebraska",3674,186,2690,139,94,39,564,61,987,100,582,74,275,46,188,46,984,113,118,38,349,86,321,62,110,37,50,25,36,34
0500000US31111,"Lincoln County, Nebraska",14985,296,9780,341,125,69,1734,243,4081,329,2464,299,871,130,505,136,5205,401,906,218,2582,380,1120,230,381,103,114,85,102,67
0500000US31139,"Pierce County, Nebraska",3026,84,2303,108,44,25,439,61,816,99,521,74,294,64,189,58,723,89,39,24,288,72,220,61,97,34,37,23,42,32
0500000US31165,"Sioux County, Nebraska",579,47,423,48,25,22,53,22,110,32,100,31,92,35,43,23,156,40,9,10,48,18,73,26,16,10,7,7,3,4
0500000US31025,"Cass County, Nebraska",10005,185,8156,211,118,51,1414,193,3204,242,2206,173,752,121,462,78,1849,179,217,84,780,128,658,125,145,47,24,21,25,18
0500000US31051,"Dixon County, Nebraska",2311,81,1814,78,38,17,277,38,667,83,481,55,210,35,141,42,497,73,40,20,185,45,183,56,55,29,21,18,13,9
0500000US31057,"Dundy County, Nebraska",865,75,609,58,16,11,169,44,178,45,129,35,80,25,37,16,256,78,14,13,86,30,135,67,4,6,17,20,0,9
0500000US31077,"Greeley County, Nebraska",1034,44,826,42,14,8,138,25,285,37,252,37,73,20,64,20,208,38,9,7,108,32,61,21,29,17,1,4,0,9
0500000US31079,"Hall County, Nebraska",22870,332,14202,441,336,123,2559,297,6465,439,3208,319,1111,162,523,136,8668,455,790,204,4241,344,2741,362,522,155,206,100,168,93
0500000US31131,"Otoe County, Nebraska",6452,144,4649,170,80,37,845,127,1748,176,1207,146,457,111,312,96,1803,190,311,95,857,152,359,107,206,54,33,29,37,29
0500000US31145,"Red Willow County, Nebraska",4459,181,3279,180,45,36,601,138,1450,155,807,144,264,107,112,44,1180,192,208,113,528,116,255,90,90,68,24,19,75,78
0500000US31045,"Dawes County, Nebraska",3623,192,2343,171,30,28,433,118,930,160,578,110,232,79,140,77,1280,224,165,105,551,176,356,143,101,71,88,65,19,25
0500000US31033,"Cheyenne County, Nebraska",4434,127,3049,145,43,27,611,116,1314,138,661,99,264,66,156,49,1385,188,137,69,755,144,361,119,79,48,51,40,2,3
0500000US31047,"Dawson County, Nebraska",8997,187,6097,212,119,69,904,163,2388,243,1811,213,555,123,320,90,2900,217,423,127,1384,200,642,161,333,121,76,57,42,41
0500000US31175,"Valley County, Nebraska",1840,79,1365,76,12,8,186,47,486,70,445,72,189,43,47,22,475,72,72,28,182,44,124,52,38,24,51,28,8,9
0500000US31117,"McPherson County, Nebraska",203,33,139,30,2,3,29,15,33,17,28,11,24,15,23,18,64,25,0,9,9,9,20,12,9,8,10,8,16,16
0500000US31125,"Nance County, Nebraska",1546,83,1194,81,34,22,249,67,407,61,289,61,147,37,68,34,352,69,15,16,120,38,137,57,67,32,6,6,7,7
0500000US31167,"Stanton County, Nebraska",2410,89,2001,99,38,26,232,58,862,101,475,77,170,56,224,63,409,81,14,14,148,55,138,40,69,37,32,24,8,9
0500000US31083,"Harlan County, Nebraska",1521,86,1218,89,13,11,227,50,514,86,299,61,113,38,52,20,303,63,15,10,139,40,72,29,55,33,22,20,0,9
0500000US31009,"Blaine County, Nebraska",218,26,145,25,0,9,32,15,52,20,20,10,39,16,2,3,73,24,10,14,22,13,23,11,11,9,0,9,7,6
0500000US31019,"Buffalo County, Nebraska",19165,243,12176,356,214,83,2034,269,5471,349,2859,274,1183,171,415,88,6989,344,684,198,3053,312,2080,292,861,212,274,105,37,32
0500000US31049,"Deuel County, Nebraska",824,61,624,52,8,8,150,34,261,43,129,25,49,22,27,15,200,46,23,17,87,32,60,28,17,12,6,6,7,6
0500000US31087,"Hitchcock County, Nebraska",1209,84,882,71,8,6,174,36,355,60,183,36,106,37,56,23,327,63,31,18,141,51,82,37,52,26,3,4,18,13
0500000US31141,"Platte County, Nebraska",13000,207,9360,271,149,67,1670,208,4126,337,2170,240,913,157,332,93,3640,256,409,138,1444,233,1160,215,469,143,133,77,25,26
0500000US31169,"Thayer County, Nebraska",2283,82,1797,93,12,8,352,52,784,84,420,71,142,35,87,36,486,55,89,40,182,45,119,37,69,27,26,14,1,2
0500000US31013,"Box Butte County, Nebraska",4801,176,3182,203,71,61,405,109,1291,199,760,152,447,116,208,70,1619,240,201,107,903,196,360,133,53,37,75,70,27,38
0500000US32001,"Churchill County, Nevada",9819,303,6456,326,191,134,1267,262,2166,247,1448,238,896,186,488,133,3363,293,258,142,1568,221,1128,194,311,126,63,35,35,36
0500000US32005,"Douglas County, Nevada",20579,311,14376,392,174,79,2912,282,5756,417,3839,324,1222,178,473,110,6203,348,332,98,2345,288,2598,344,682,204,185,105,61,41
0500000US32027,"Pershing County, Nevada",1933,140,1423,150,67,46,299,109,296,97,546,151,193,91,22,24,510,132,75,54,229,92,119,71,22,25,44,52,21,38
0500000US32009,"Esmeralda County, Nevada",454,67,264,51,18,17,37,21,118,35,50,22,21,18,20,12,190,55,11,15,106,47,52,27,17,14,4,6,0,12
0500000US32013,"Humboldt County, Nevada",6271,238,4723,252,101,61,834,219,1636,235,1178,224,571,140,403,131,1548,259,115,65,690,193,405,171,329,152,9,15,0,19
0500000US32021,"Mineral County, Nevada",1938,176,1322,157,38,38,319,111,610,126,275,93,42,41,38,34,616,130,139,85,306,95,130,61,33,32,8,9,0,12
0500000US32033,"White Pine County, Nevada",3529,219,2608,216,35,27,434,90,941,137,710,169,215,89,273,84,921,137,58,50,375,111,360,106,78,53,50,48,0,17
0500000US32007,"Elko County, Nevada",17688,380,12793,390,164,70,2120,294,4970,419,3246,358,1624,282,669,160,4895,384,440,141,2094,318,1723,278,519,179,111,76,8,13
0500000US32017,"Lincoln County, Nevada",2041,207,1502,189,0,17,232,112,497,142,477,160,184,97,112,79,539,184,71,63,276,136,169,91,23,26,0,17,0,17
0500000US32023,"Nye County, Nevada",18668,463,13252,567,195,100,3464,440,5494,501,2678,385,1002,238,419,162,5416,424,497,160,2565,333,1675,309,573,203,55,50,51,60
0500000US32029,"Storey County, Nevada",1598,165,1398,180,18,21,412,121,501,121,286,92,147,71,34,37,200,88,0,12,80,61,70,47,22,35,28,44,0,12
0500000US32031,"Washoe County, Nevada",177632,861,103092,1264,2113,279,24712,817,42723,1089,21800,921,8197,495,3547,383,74540,1218,9973,649,32818,1289,22506,929,6482,558,2054,334,707,177
0500000US32003,"Clark County, Nevada",767954,2839,408047,3688,9857,539,124342,2058,175695,2663,68604,1636,21273,942,8276,501,359907,3326,54533,1532,167842,2455,104011,2108,25663,1173,5800,531,2058,350
0500000US32510,"Carson City, Nevada",22461,341,12511,427,246,96,3449,273,4743,364,2559,252,1076,185,438,114,9950,471,1060,223,4598,492,2876,401,1155,241,116,55,145,125
0500000US32019,"Lyon County, Nevada",20528,441,14524,528,299,101,3207,379,5861,467,3438,354,1132,225,587,160,6004,491,574,147,2175,325,2386,337,636,201,77,59,156,86
0500000US33005,"Cheshire County, New Hampshire",30319,447,21169,406,542,129,5266,378,9483,467,3827,296,1456,264,595,134,9150,525,1148,236,4924,438,2245,291,595,159,89,45,149,85
0500000US33013,"Merrimack County, New Hampshire",57843,620,41397,694,709,104,8865,492,19229,664,8479,448,2866,328,1249,171,16446,592,2231,298,8062,456,4755,344,1024,178,235,113,139,70
0500000US33009,"Grafton County, New Hampshire",34752,569,23972,549,432,95,6418,374,11012,417,4607,346,1099,167,404,93,10780,573,1643,281,5775,482,2673,382,562,137,73,48,54,40
0500000US33015,"Rockingham County, New Hampshire",120147,816,92577,1099,1207,215,18234,692,43202,1148,19627,825,7399,554,2908,297,27570,984,2567,410,13395,784,8897,697,2083,352,485,186,143,64
0500000US33001,"Belknap County, New Hampshire",24739,617,19027,564,449,148,4601,397,8826,550,3285,371,1384,279,482,136,5712,465,800,161,2829,368,1667,275,197,87,161,105,58,52
0500000US33019,"Sullivan County, New Hampshire",17740,413,12975,470,260,111,3193,257,5848,382,2622,224,792,126,260,99,4765,405,814,226,2093,256,1491,289,288,111,71,38,8,6
0500000US33011,"Hillsborough County, New Hampshire",159200,918,104999,1085,1832,256,21939,977,50342,1359,20822,926,6779,556,3285,350,54201,1019,7470,574,25681,982,16796,988,3215,445,773,179,266,114
0500000US33017,"Strafford County, New Hampshire",48548,612,32187,724,549,153,7413,581,14860,643,6319,535,2199,337,847,224,16361,775,2537,369,7764,598,4494,500,1073,225,319,142,174,79
0500000US33007,"Coos County, New Hampshire",13720,286,9729,265,398,94,2893,213,4041,283,1869,167,357,62,171,45,3991,262,618,147,2209,227,1032,134,122,61,0,24,10,14
0500000US33003,"Carroll County, New Hampshire",21070,693,16726,565,458,149,4669,382,7390,508,2766,311,1023,250,420,121,4344,537,636,167,2075,356,1265,271,304,115,45,30,19,21
0500000US34025,"Monmouth County, New Jersey",233874,1154,172322,1428,4855,469,39338,1237,78573,1341,32801,940,12404,686,4351,407,61552,1184,11434,767,29974,1055,15527,906,3452,392,820,189,345,132
0500000US34037,"Sussex County, New Jersey",53361,533,44007,536,789,144,9423,514,19913,708,9511,495,3074,250,1297,172,9354,572,1054,205,4427,439,2886,332,720,182,176,90,91,65
0500000US34011,"Cumberland County, New Jersey",50608,721,32602,776,1032,200,8836,621,13641,733,6398,550,1920,315,775,206,18006,764,4156,456,8287,656,4212,438,1060,271,210,125,81,65
0500000US34013,"Essex County, New Jersey",282502,1195,124873,1606,6477,490,36939,1154,55700,1369,19061,797,5203,380,1493,265,157629,1612,56357,1585,72836,1858,23793,973,3600,452,747,196,296,146
0500000US34029,"Ocean County, New Jersey",225270,1319,180179,1572,7971,642,60462,1202,71523,1377,27065,859,9349,585,3809,434,45091,1192,7065,735,19950,891,14355,894,2620,374,879,204,222,115
